AGE	INCOME	GENDER	MARITAL	NUMKIDS	NUMCARDS	HOWPAID	MORTGAGE	STORECARDS	LOANS
20	17018	"m"	"single"	1	2	"monthly"	"n"	2	1
20	17018	"m"	"single"	1	2	"monthly"	"n"	2	1
20	17018	"m"	"single"	1	2	"monthly"	"n"	2	1
20	17018	"m"	"single"	1	2	"monthly"	"n"	2	1
20	17018	"m"	"single"	1	2	"monthly"	"n"	2	1
29	16990	"m"	"married"	1	0	"monthly"	"y"	1	1
29	16990	"m"	"married"	1	0	"monthly"	"y"	1	1
29	16990	"m"	"married"	1	0	"monthly"	"y"	1	1
29	16990	"m"	"married"	1	0	"monthly"	"y"	1	1
29	16990	"m"	"married"	1	0	"monthly"	"y"	1	1
29	16990	"m"	"married"	1	0	"monthly"	"y"	1	1
29	16990	"m"	"married"	1	0	"monthly"	"y"	1	1
29	16990	"m"	"married"	1	0	"monthly"	"y"	1	1
29	16990	"m"	"married"	1	0	"monthly"	"y"	1	1
29	16990	"m"	"married"	1	0	"monthly"	"y"	1	1
40	16965	"f"	"divsepwid"	4	6	"weekly"	"y"	3	3
40	16965	"f"	"divsepwid"	4	6	"weekly"	"y"	3	3
40	16965	"f"	"divsepwid"	4	6	"weekly"	"y"	3	3
40	16965	"f"	"divsepwid"	4	6	"weekly"	"y"	3	3
40	16965	"f"	"divsepwid"	4	6	"weekly"	"y"	3	3
40	16965	"f"	"divsepwid"	4	6	"weekly"	"y"	3	3
40	16965	"f"	"divsepwid"	4	6	"weekly"	"y"	3	3
40	16965	"f"	"divsepwid"	4	6	"weekly"	"y"	3	3
40	16965	"f"	"divsepwid"	4	6	"weekly"	"y"	3	3
40	16965	"f"	"divsepwid"	4	6	"weekly"	"y"	3	3
24	16960	"m"	"married"	1	1	"monthly"	"y"	3	2
24	16960	"m"	"married"	1	1	"monthly"	"y"	3	2
24	16960	"m"	"married"	1	1	"monthly"	"y"	3	2
24	16960	"m"	"married"	1	1	"monthly"	"y"	3	2
24	16960	"m"	"married"	1	1	"monthly"	"y"	3	2
24	16960	"m"	"married"	1	1	"monthly"	"y"	3	2
24	16960	"m"	"married"	1	1	"monthly"	"y"	3	2
24	16960	"m"	"married"	1	1	"monthly"	"y"	3	2
24	16960	"m"	"married"	1	1	"monthly"	"y"	3	2
24	16960	"m"	"married"	1	1	"monthly"	"y"	3	2
20	16951	"m"	"married"	2	0	"monthly"	"y"	2	2
20	16951	"m"	"married"	2	0	"monthly"	"y"	2	2
20	16951	"m"	"married"	2	0	"monthly"	"y"	2	2
20	16951	"m"	"married"	2	0	"monthly"	"y"	2	2
20	16951	"m"	"married"	2	0	"monthly"	"y"	2	2
20	16951	"m"	"married"	2	0	"monthly"	"y"	2	2
20	16951	"m"	"married"	2	0	"monthly"	"y"	2	2
20	16951	"m"	"married"	2	0	"monthly"	"y"	2	2
20	16951	"m"	"married"	2	0	"monthly"	"y"	2	2
20	16951	"m"	"married"	2	0	"monthly"	"y"	2	2
21	16936	"f"	"single"	0	3	"monthly"	"y"	1	1
21	16936	"f"	"single"	0	3	"monthly"	"y"	1	1
21	16936	"f"	"single"	0	3	"monthly"	"y"	1	1
21	16936	"f"	"single"	0	3	"monthly"	"y"	1	1
21	16936	"f"	"single"	0	3	"monthly"	"y"	1	1
21	16936	"f"	"single"	0	3	"monthly"	"y"	1	1
21	16936	"f"	"single"	0	3	"monthly"	"y"	1	1
21	16936	"f"	"single"	0	3	"monthly"	"y"	1	1
21	16936	"f"	"single"	0	3	"monthly"	"y"	1	1
21	16936	"f"	"single"	0	3	"monthly"	"y"	1	1
23	16935	"f"	"married"	2	1	"weekly"	"y"	3	1
23	16935	"f"	"married"	2	1	"weekly"	"y"	3	1
23	16935	"f"	"married"	2	1	"weekly"	"y"	3	1
23	16935	"f"	"married"	2	1	"weekly"	"y"	3	1
23	16935	"f"	"married"	2	1	"weekly"	"y"	3	1
23	16935	"f"	"married"	2	1	"weekly"	"y"	3	1
23	16935	"f"	"married"	2	1	"weekly"	"y"	3	1
23	16935	"f"	"married"	2	1	"weekly"	"y"	3	1
23	16935	"f"	"married"	2	1	"weekly"	"y"	3	1
23	16935	"f"	"married"	2	1	"weekly"	"y"	3	1
25	16933	"f"	"married"	2	2	"weekly"	"y"	3	2
25	16933	"f"	"married"	2	2	"weekly"	"y"	3	2
25	16933	"f"	"married"	2	2	"weekly"	"y"	3	2
25	16933	"f"	"married"	2	2	"weekly"	"y"	3	2
25	16933	"f"	"married"	2	2	"weekly"	"y"	3	2
25	16933	"f"	"married"	2	2	"weekly"	"y"	3	2
25	16933	"f"	"married"	2	2	"weekly"	"y"	3	2
25	16933	"f"	"married"	2	2	"weekly"	"y"	3	2
25	16933	"f"	"married"	2	2	"weekly"	"y"	3	2
25	16933	"f"	"married"	2	2	"weekly"	"y"	3	2
41	16921	"m"	"married"	3	3	"monthly"	"y"	5	1
41	16921	"m"	"married"	3	3	"monthly"	"y"	5	1
41	16921	"m"	"married"	3	3	"monthly"	"y"	5	1
41	16921	"m"	"married"	3	3	"monthly"	"y"	5	1
41	16921	"m"	"married"	3	3	"monthly"	"y"	5	1
41	16921	"m"	"married"	3	3	"monthly"	"y"	5	1
41	16921	"m"	"married"	3	3	"monthly"	"y"	5	1
41	16921	"m"	"married"	3	3	"monthly"	"y"	5	1
41	16921	"m"	"married"	3	3	"monthly"	"y"	5	1
41	16921	"m"	"married"	3	3	"monthly"	"y"	5	1
24	16915	"m"	"married"	1	2	"monthly"	"y"	1	1
24	16915	"m"	"married"	1	2	"monthly"	"y"	1	1
24	16915	"m"	"married"	1	2	"monthly"	"y"	1	1
24	16915	"m"	"married"	1	2	"monthly"	"y"	1	1
24	16915	"m"	"married"	1	2	"monthly"	"y"	1	1
24	16915	"m"	"married"	1	2	"monthly"	"y"	1	1
24	16915	"m"	"married"	1	2	"monthly"	"y"	1	1
24	16915	"m"	"married"	1	2	"monthly"	"y"	1	1
24	16915	"m"	"married"	1	2	"monthly"	"y"	1	1
24	16915	"m"	"married"	1	2	"monthly"	"y"	1	1
42	16878	"m"	"divsepwid"	4	6	"weekly"	"y"	4	3
42	16878	"m"	"divsepwid"	4	6	"weekly"	"y"	4	3
42	16878	"m"	"divsepwid"	4	6	"weekly"	"y"	4	3
42	16878	"m"	"divsepwid"	4	6	"weekly"	"y"	4	3
42	16878	"m"	"divsepwid"	4	6	"weekly"	"y"	4	3
42	16878	"m"	"divsepwid"	4	6	"weekly"	"y"	4	3
42	16878	"m"	"divsepwid"	4	6	"weekly"	"y"	4	3
42	16878	"m"	"divsepwid"	4	6	"weekly"	"y"	4	3
42	16878	"m"	"divsepwid"	4	6	"weekly"	"y"	4	3
42	16878	"m"	"divsepwid"	4	6	"weekly"	"y"	4	3
38	16855	"m"	"divsepwid"	4	5	"weekly"	"n"	3	3
38	16855	"m"	"divsepwid"	4	5	"weekly"	"n"	3	3
38	16855	"m"	"divsepwid"	4	5	"weekly"	"n"	3	3
38	16855	"m"	"divsepwid"	4	5	"weekly"	"n"	3	3
38	16855	"m"	"divsepwid"	4	5	"weekly"	"n"	3	3
38	16855	"m"	"divsepwid"	4	5	"weekly"	"n"	3	3
38	16855	"m"	"divsepwid"	4	5	"weekly"	"n"	3	3
38	16855	"m"	"divsepwid"	4	5	"weekly"	"n"	3	3
38	16855	"m"	"divsepwid"	4	5	"weekly"	"n"	3	3
38	16855	"m"	"divsepwid"	4	5	"weekly"	"n"	3	3
22	16844	"m"	"single"	0	1	"weekly"	"y"	1	1
22	16844	"m"	"single"	0	1	"weekly"	"y"	1	1
22	16844	"m"	"single"	0	1	"weekly"	"y"	1	1
22	16844	"m"	"single"	0	1	"weekly"	"y"	1	1
22	16844	"m"	"single"	0	1	"weekly"	"y"	1	1
22	16844	"m"	"single"	0	1	"weekly"	"y"	1	1
22	16844	"m"	"single"	0	1	"weekly"	"y"	1	1
22	16844	"m"	"single"	0	1	"weekly"	"y"	1	1
22	16844	"m"	"single"	0	1	"weekly"	"y"	1	1
22	16844	"m"	"single"	0	1	"weekly"	"y"	1	1
20	16828	"m"	"married"	1	1	"weekly"	"y"	1	1
20	16828	"m"	"married"	1	1	"weekly"	"y"	1	1
20	16828	"m"	"married"	1	1	"weekly"	"y"	1	1
20	16828	"m"	"married"	1	1	"weekly"	"y"	1	1
20	16828	"m"	"married"	1	1	"weekly"	"y"	1	1
20	16828	"m"	"married"	1	1	"weekly"	"y"	1	1
20	16828	"m"	"married"	1	1	"weekly"	"y"	1	1
20	16828	"m"	"married"	1	1	"weekly"	"y"	1	1
20	16828	"m"	"married"	1	1	"weekly"	"y"	1	1
20	16828	"m"	"married"	1	1	"weekly"	"y"	1	1
19	16803	"f"	"married"	2	1	"monthly"	"y"	2	2
19	16803	"f"	"married"	2	1	"monthly"	"y"	2	2
19	16803	"f"	"married"	2	1	"monthly"	"y"	2	2
19	16803	"f"	"married"	2	1	"monthly"	"y"	2	2
19	16803	"f"	"married"	2	1	"monthly"	"y"	2	2
19	16803	"f"	"married"	2	1	"monthly"	"y"	2	2
19	16803	"f"	"married"	2	1	"monthly"	"y"	2	2
19	16803	"f"	"married"	2	1	"monthly"	"y"	2	2
19	16803	"f"	"married"	2	1	"monthly"	"y"	2	2
19	16803	"f"	"married"	2	1	"monthly"	"y"	2	2
20	16797	"f"	"married"	1	2	"monthly"	"y"	3	1
20	16797	"f"	"married"	1	2	"monthly"	"y"	3	1
20	16797	"f"	"married"	1	2	"monthly"	"y"	3	1
20	16797	"f"	"married"	1	2	"monthly"	"y"	3	1
20	16797	"f"	"married"	1	2	"monthly"	"y"	3	1
20	16797	"f"	"married"	1	2	"monthly"	"y"	3	1
20	16797	"f"	"married"	1	2	"monthly"	"y"	3	1
20	16797	"f"	"married"	1	2	"monthly"	"y"	3	1
20	16797	"f"	"married"	1	2	"monthly"	"y"	3	1
20	16797	"f"	"married"	1	2	"monthly"	"y"	3	1
48	16779	"f"	"divsepwid"	4	5	"weekly"	"y"	3	2
48	16779	"f"	"divsepwid"	4	5	"weekly"	"y"	3	2
48	16779	"f"	"divsepwid"	4	5	"weekly"	"y"	3	2
48	16779	"f"	"divsepwid"	4	5	"weekly"	"y"	3	2
48	16779	"f"	"divsepwid"	4	5	"weekly"	"y"	3	2
48	16779	"f"	"divsepwid"	4	5	"weekly"	"y"	3	2
48	16779	"f"	"divsepwid"	4	5	"weekly"	"y"	3	2
48	16779	"f"	"divsepwid"	4	5	"weekly"	"y"	3	2
48	16779	"f"	"divsepwid"	4	5	"weekly"	"y"	3	2
48	16779	"f"	"divsepwid"	4	5	"weekly"	"y"	3	2
20	16770	"f"	"married"	2	2	"weekly"	"y"	3	2
20	16770	"f"	"married"	2	2	"weekly"	"y"	3	2
20	16770	"f"	"married"	2	2	"weekly"	"y"	3	2
20	16770	"f"	"married"	2	2	"weekly"	"y"	3	2
20	16770	"f"	"married"	2	2	"weekly"	"y"	3	2
20	16770	"f"	"married"	2	2	"weekly"	"y"	3	2
20	16770	"f"	"married"	2	2	"weekly"	"y"	3	2
20	16770	"f"	"married"	2	2	"weekly"	"y"	3	2
20	16770	"f"	"married"	2	2	"weekly"	"y"	3	2
20	16770	"f"	"married"	2	2	"weekly"	"y"	3	2
50	16760	"f"	"divsepwid"	3	6	"weekly"	"n"	3	2
50	16760	"f"	"divsepwid"	3	6	"weekly"	"n"	3	2
50	16760	"f"	"divsepwid"	3	6	"weekly"	"n"	3	2
50	16760	"f"	"divsepwid"	3	6	"weekly"	"n"	3	2
50	16760	"f"	"divsepwid"	3	6	"weekly"	"n"	3	2
50	16760	"f"	"divsepwid"	3	6	"weekly"	"n"	3	2
50	16760	"f"	"divsepwid"	3	6	"weekly"	"n"	3	2
50	16760	"f"	"divsepwid"	3	6	"weekly"	"n"	3	2
50	16760	"f"	"divsepwid"	3	6	"weekly"	"n"	3	2
50	16760	"f"	"divsepwid"	3	6	"weekly"	"n"	3	2
23	16721	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16721	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16721	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16721	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16721	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16721	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16721	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16721	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16721	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16721	"f"	"single"	1	2	"weekly"	"y"	1	1
20	16716	"f"	"married"	2	1	"monthly"	"y"	2	1
20	16716	"f"	"married"	2	1	"monthly"	"y"	2	1
20	16716	"f"	"married"	2	1	"monthly"	"y"	2	1
20	16716	"f"	"married"	2	1	"monthly"	"y"	2	1
20	16716	"f"	"married"	2	1	"monthly"	"y"	2	1
20	16716	"f"	"married"	2	1	"monthly"	"y"	2	1
20	16716	"f"	"married"	2	1	"monthly"	"y"	2	1
20	16716	"f"	"married"	2	1	"monthly"	"y"	2	1
20	16716	"f"	"married"	2	1	"monthly"	"y"	2	1
20	16716	"f"	"married"	2	1	"monthly"	"y"	2	1
22	16714	"f"	"married"	2	0	"weekly"	"y"	3	2
22	16714	"f"	"married"	2	0	"weekly"	"y"	3	2
22	16714	"f"	"married"	2	0	"weekly"	"y"	3	2
22	16714	"f"	"married"	2	0	"weekly"	"y"	3	2
22	16714	"f"	"married"	2	0	"weekly"	"y"	3	2
22	16714	"f"	"married"	2	0	"weekly"	"y"	3	2
22	16714	"f"	"married"	2	0	"weekly"	"y"	3	2
22	16714	"f"	"married"	2	0	"weekly"	"y"	3	2
22	16714	"f"	"married"	2	0	"weekly"	"y"	3	2
22	16714	"f"	"married"	2	0	"weekly"	"y"	3	2
41	16700	"f"	"divsepwid"	2	5	"weekly"	"n"	5	3
41	16700	"f"	"divsepwid"	2	5	"weekly"	"n"	5	3
41	16700	"f"	"divsepwid"	2	5	"weekly"	"n"	5	3
41	16700	"f"	"divsepwid"	2	5	"weekly"	"n"	5	3
41	16700	"f"	"divsepwid"	2	5	"weekly"	"n"	5	3
41	16700	"f"	"divsepwid"	2	5	"weekly"	"n"	5	3
41	16700	"f"	"divsepwid"	2	5	"weekly"	"n"	5	3
41	16700	"f"	"divsepwid"	2	5	"weekly"	"n"	5	3
41	16700	"f"	"divsepwid"	2	5	"weekly"	"n"	5	3
41	16700	"f"	"divsepwid"	2	5	"weekly"	"n"	5	3
19	16673	"m"	"married"	1	0	"monthly"	"y"	2	1
19	16673	"m"	"married"	1	0	"monthly"	"y"	2	1
19	16673	"m"	"married"	1	0	"monthly"	"y"	2	1
19	16673	"m"	"married"	1	0	"monthly"	"y"	2	1
19	16673	"m"	"married"	1	0	"monthly"	"y"	2	1
19	16673	"m"	"married"	1	0	"monthly"	"y"	2	1
19	16673	"m"	"married"	1	0	"monthly"	"y"	2	1
19	16673	"m"	"married"	1	0	"monthly"	"y"	2	1
19	16673	"m"	"married"	1	0	"monthly"	"y"	2	1
19	16673	"m"	"married"	1	0	"monthly"	"y"	2	1
20	16668	"f"	"single"	1	3	"monthly"	"y"	2	1
20	16668	"f"	"single"	1	3	"monthly"	"y"	2	1
20	16668	"f"	"single"	1	3	"monthly"	"y"	2	1
20	16668	"f"	"single"	1	3	"monthly"	"y"	2	1
20	16668	"f"	"single"	1	3	"monthly"	"y"	2	1
20	16668	"f"	"single"	1	3	"monthly"	"y"	2	1
20	16668	"f"	"single"	1	3	"monthly"	"y"	2	1
20	16668	"f"	"single"	1	3	"monthly"	"y"	2	1
20	16668	"f"	"single"	1	3	"monthly"	"y"	2	1
20	16668	"f"	"single"	1	3	"monthly"	"y"	2	1
23	16653	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16653	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16653	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16653	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16653	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16653	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16653	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16653	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16653	"f"	"single"	1	2	"weekly"	"y"	1	1
23	16653	"f"	"single"	1	2	"weekly"	"y"	1	1
46	16646	"m"	"married"	2	4	"monthly"	"y"	5	2
46	16646	"m"	"married"	2	4	"monthly"	"y"	5	2
46	16646	"m"	"married"	2	4	"monthly"	"y"	5	2
46	16646	"m"	"married"	2	4	"monthly"	"y"	5	2
46	16646	"m"	"married"	2	4	"monthly"	"y"	5	2
46	16646	"m"	"married"	2	4	"monthly"	"y"	5	2
46	16646	"m"	"married"	2	4	"monthly"	"y"	5	2
46	16646	"m"	"married"	2	4	"monthly"	"y"	5	2
46	16646	"m"	"married"	2	4	"monthly"	"y"	5	2
46	16646	"m"	"married"	2	4	"monthly"	"y"	5	2
48	16635	"m"	"married"	2	3	"monthly"	"y"	5	2
48	16635	"m"	"married"	2	3	"monthly"	"y"	5	2
48	16635	"m"	"married"	2	3	"monthly"	"y"	5	2
48	16635	"m"	"married"	2	3	"monthly"	"y"	5	2
48	16635	"m"	"married"	2	3	"monthly"	"y"	5	2
48	16635	"m"	"married"	2	3	"monthly"	"y"	5	2
48	16635	"m"	"married"	2	3	"monthly"	"y"	5	2
48	16635	"m"	"married"	2	3	"monthly"	"y"	5	2
48	16635	"m"	"married"	2	3	"monthly"	"y"	5	2
48	16635	"m"	"married"	2	3	"monthly"	"y"	5	2
23	16629	"f"	"married"	2	2	"monthly"	"y"	2	2
23	16629	"f"	"married"	2	2	"monthly"	"y"	2	2
23	16629	"f"	"married"	2	2	"monthly"	"y"	2	2
23	16629	"f"	"married"	2	2	"monthly"	"y"	2	2
23	16629	"f"	"married"	2	2	"monthly"	"y"	2	2
23	16629	"f"	"married"	2	2	"monthly"	"y"	2	2
23	16629	"f"	"married"	2	2	"monthly"	"y"	2	2
23	16629	"f"	"married"	2	2	"monthly"	"y"	2	2
23	16629	"f"	"married"	2	2	"monthly"	"y"	2	2
23	16629	"f"	"married"	2	2	"monthly"	"y"	2	2
25	16601	"f"	"single"	0	2	"weekly"	"y"	1	1
25	16601	"f"	"single"	0	2	"weekly"	"y"	1	1
25	16601	"f"	"single"	0	2	"weekly"	"y"	1	1
25	16601	"f"	"single"	0	2	"weekly"	"y"	1	1
25	16601	"f"	"single"	0	2	"weekly"	"y"	1	1
25	16601	"f"	"single"	0	2	"weekly"	"y"	1	1
25	16601	"f"	"single"	0	2	"weekly"	"y"	1	1
25	16601	"f"	"single"	0	2	"weekly"	"y"	1	1
25	16601	"f"	"single"	0	2	"weekly"	"y"	1	1
25	16601	"f"	"single"	0	2	"weekly"	"y"	1	1
24	16563	"f"	"married"	2	2	"weekly"	"y"	3	2
24	16563	"f"	"married"	2	2	"weekly"	"y"	3	2
24	16563	"f"	"married"	2	2	"weekly"	"y"	3	2
24	16563	"f"	"married"	2	2	"weekly"	"y"	3	2
24	16563	"f"	"married"	2	2	"weekly"	"y"	3	2
24	16563	"f"	"married"	2	2	"weekly"	"y"	3	2
24	16563	"f"	"married"	2	2	"weekly"	"y"	3	2
24	16563	"f"	"married"	2	2	"weekly"	"y"	3	2
24	16563	"f"	"married"	2	2	"weekly"	"y"	3	2
24	16563	"f"	"married"	2	2	"weekly"	"y"	3	2
31	16552	"f"	"married"	2	0	"monthly"	"y"	1	1
31	16552	"f"	"married"	2	0	"monthly"	"y"	1	1
31	16552	"f"	"married"	2	0	"monthly"	"y"	1	1
31	16552	"f"	"married"	2	0	"monthly"	"y"	1	1
31	16552	"f"	"married"	2	0	"monthly"	"y"	1	1
31	16552	"f"	"married"	2	0	"monthly"	"y"	1	1
31	16552	"f"	"married"	2	0	"monthly"	"y"	1	1
31	16552	"f"	"married"	2	0	"monthly"	"y"	1	1
31	16552	"f"	"married"	2	0	"monthly"	"y"	1	1
31	16552	"f"	"married"	2	0	"monthly"	"y"	1	1
24	16541	"m"	"married"	1	2	"monthly"	"y"	1	2
24	16541	"m"	"married"	1	2	"monthly"	"y"	1	2
24	16541	"m"	"married"	1	2	"monthly"	"y"	1	2
24	16541	"m"	"married"	1	2	"monthly"	"y"	1	2
24	16541	"m"	"married"	1	2	"monthly"	"y"	1	2
24	16541	"m"	"married"	1	2	"monthly"	"y"	1	2
24	16541	"m"	"married"	1	2	"monthly"	"y"	1	2
24	16541	"m"	"married"	1	2	"monthly"	"y"	1	2
24	16541	"m"	"married"	1	2	"monthly"	"y"	1	2
24	16541	"m"	"married"	1	2	"monthly"	"y"	1	2
20	16523	"m"	"single"	0	2	"monthly"	"n"	3	1
20	16523	"m"	"single"	0	2	"monthly"	"n"	3	1
20	16523	"m"	"single"	0	2	"monthly"	"n"	3	1
20	16523	"m"	"single"	0	2	"monthly"	"n"	3	1
20	16523	"m"	"single"	0	2	"monthly"	"n"	3	1
20	16523	"m"	"single"	0	2	"monthly"	"n"	3	1
20	16523	"m"	"single"	0	2	"monthly"	"n"	3	1
20	16523	"m"	"single"	0	2	"monthly"	"n"	3	1
20	16523	"m"	"single"	0	2	"monthly"	"n"	3	1
20	16523	"m"	"single"	0	2	"monthly"	"n"	3	1
24	16523	"f"	"single"	0	3	"weekly"	"y"	3	1
24	16523	"f"	"single"	0	3	"weekly"	"y"	3	1
24	16523	"f"	"single"	0	3	"weekly"	"y"	3	1
24	16523	"f"	"single"	0	3	"weekly"	"y"	3	1
24	16523	"f"	"single"	0	3	"weekly"	"y"	3	1
24	16523	"f"	"single"	0	3	"weekly"	"y"	3	1
24	16523	"f"	"single"	0	3	"weekly"	"y"	3	1
24	16523	"f"	"single"	0	3	"weekly"	"y"	3	1
24	16523	"f"	"single"	0	3	"weekly"	"y"	3	1
24	16523	"f"	"single"	0	3	"weekly"	"y"	3	1
42	16520	"m"	"married"	3	3	"monthly"	"y"	5	1
42	16520	"m"	"married"	3	3	"monthly"	"y"	5	1
42	16520	"m"	"married"	3	3	"monthly"	"y"	5	1
42	16520	"m"	"married"	3	3	"monthly"	"y"	5	1
42	16520	"m"	"married"	3	3	"monthly"	"y"	5	1
42	16520	"m"	"married"	3	3	"monthly"	"y"	5	1
42	16520	"m"	"married"	3	3	"monthly"	"y"	5	1
42	16520	"m"	"married"	3	3	"monthly"	"y"	5	1
42	16520	"m"	"married"	3	3	"monthly"	"y"	5	1
42	16520	"m"	"married"	3	3	"monthly"	"y"	5	1
24	16505	"f"	"single"	1	3	"monthly"	"y"	3	1
24	16505	"f"	"single"	1	3	"monthly"	"y"	3	1
24	16505	"f"	"single"	1	3	"monthly"	"y"	3	1
24	16505	"f"	"single"	1	3	"monthly"	"y"	3	1
24	16505	"f"	"single"	1	3	"monthly"	"y"	3	1
24	16505	"f"	"single"	1	3	"monthly"	"y"	3	1
24	16505	"f"	"single"	1	3	"monthly"	"y"	3	1
24	16505	"f"	"single"	1	3	"monthly"	"y"	3	1
24	16505	"f"	"single"	1	3	"monthly"	"y"	3	1
24	16505	"f"	"single"	1	3	"monthly"	"y"	3	1
45	16492	"m"	"married"	3	4	"weekly"	"y"	4	2
45	16492	"m"	"married"	3	4	"weekly"	"y"	4	2
45	16492	"m"	"married"	3	4	"weekly"	"y"	4	2
45	16492	"m"	"married"	3	4	"weekly"	"y"	4	2
45	16492	"m"	"married"	3	4	"weekly"	"y"	4	2
45	16492	"m"	"married"	3	4	"weekly"	"y"	4	2
45	16492	"m"	"married"	3	4	"weekly"	"y"	4	2
45	16492	"m"	"married"	3	4	"weekly"	"y"	4	2
45	16492	"m"	"married"	3	4	"weekly"	"y"	4	2
45	16492	"m"	"married"	3	4	"weekly"	"y"	4	2
34	16487	"m"	"single"	1	3	"weekly"	"n"	3	1
34	16487	"m"	"single"	1	3	"weekly"	"n"	3	1
34	16487	"m"	"single"	1	3	"weekly"	"n"	3	1
34	16487	"m"	"single"	1	3	"weekly"	"n"	3	1
34	16487	"m"	"single"	1	3	"weekly"	"n"	3	1
34	16487	"m"	"single"	1	3	"weekly"	"n"	3	1
34	16487	"m"	"single"	1	3	"weekly"	"n"	3	1
34	16487	"m"	"single"	1	3	"weekly"	"n"	3	1
34	16487	"m"	"single"	1	3	"weekly"	"n"	3	1
34	16487	"m"	"single"	1	3	"weekly"	"n"	3	1
45	16485	"m"	"divsepwid"	2	6	"weekly"	"y"	3	3
45	16485	"m"	"divsepwid"	2	6	"weekly"	"y"	3	3
45	16485	"m"	"divsepwid"	2	6	"weekly"	"y"	3	3
45	16485	"m"	"divsepwid"	2	6	"weekly"	"y"	3	3
45	16485	"m"	"divsepwid"	2	6	"weekly"	"y"	3	3
45	16485	"m"	"divsepwid"	2	6	"weekly"	"y"	3	3
45	16485	"m"	"divsepwid"	2	6	"weekly"	"y"	3	3
45	16485	"m"	"divsepwid"	2	6	"weekly"	"y"	3	3
45	16485	"m"	"divsepwid"	2	6	"weekly"	"y"	3	3
45	16485	"m"	"divsepwid"	2	6	"weekly"	"y"	3	3
24	16472	"f"	"single"	0	3	"monthly"	"y"	1	1
24	16472	"f"	"single"	0	3	"monthly"	"y"	1	1
24	16472	"f"	"single"	0	3	"monthly"	"y"	1	1
24	16472	"f"	"single"	0	3	"monthly"	"y"	1	1
24	16472	"f"	"single"	0	3	"monthly"	"y"	1	1
24	16472	"f"	"single"	0	3	"monthly"	"y"	1	1
24	16472	"f"	"single"	0	3	"monthly"	"y"	1	1
24	16472	"f"	"single"	0	3	"monthly"	"y"	1	1
24	16472	"f"	"single"	0	3	"monthly"	"y"	1	1
24	16472	"f"	"single"	0	3	"monthly"	"y"	1	1
20	16470	"m"	"married"	2	0	"monthly"	"y"	3	1
20	16470	"m"	"married"	2	0	"monthly"	"y"	3	1
20	16470	"m"	"married"	2	0	"monthly"	"y"	3	1
20	16470	"m"	"married"	2	0	"monthly"	"y"	3	1
20	16470	"m"	"married"	2	0	"monthly"	"y"	3	1
20	16470	"m"	"married"	2	0	"monthly"	"y"	3	1
20	16470	"m"	"married"	2	0	"monthly"	"y"	3	1
20	16470	"m"	"married"	2	0	"monthly"	"y"	3	1
20	16470	"m"	"married"	2	0	"monthly"	"y"	3	1
20	16470	"m"	"married"	2	0	"monthly"	"y"	3	1
30	16439	"f"	"married"	2	2	"monthly"	"y"	1	2
30	16439	"f"	"married"	2	2	"monthly"	"y"	1	2
30	16439	"f"	"married"	2	2	"monthly"	"y"	1	2
30	16439	"f"	"married"	2	2	"monthly"	"y"	1	2
30	16439	"f"	"married"	2	2	"monthly"	"y"	1	2
30	16439	"f"	"married"	2	2	"monthly"	"y"	1	2
30	16439	"f"	"married"	2	2	"monthly"	"y"	1	2
30	16439	"f"	"married"	2	2	"monthly"	"y"	1	2
30	16439	"f"	"married"	2	2	"monthly"	"y"	1	2
30	16439	"f"	"married"	2	2	"monthly"	"y"	1	2
45	16406	"f"	"divsepwid"	2	6	"weekly"	"y"	4	3
45	16406	"f"	"divsepwid"	2	6	"weekly"	"y"	4	3
45	16406	"f"	"divsepwid"	2	6	"weekly"	"y"	4	3
45	16406	"f"	"divsepwid"	2	6	"weekly"	"y"	4	3
45	16406	"f"	"divsepwid"	2	6	"weekly"	"y"	4	3
45	16406	"f"	"divsepwid"	2	6	"weekly"	"y"	4	3
45	16406	"f"	"divsepwid"	2	6	"weekly"	"y"	4	3
45	16406	"f"	"divsepwid"	2	6	"weekly"	"y"	4	3
45	16406	"f"	"divsepwid"	2	6	"weekly"	"y"	4	3
45	16406	"f"	"divsepwid"	2	6	"weekly"	"y"	4	3
20	16403	"m"	"single"	1	3	"monthly"	"y"	1	1
20	16403	"m"	"single"	1	3	"monthly"	"y"	1	1
20	16403	"m"	"single"	1	3	"monthly"	"y"	1	1
20	16403	"m"	"single"	1	3	"monthly"	"y"	1	1
